episode,timestep,reward
10155,2442000,251.9569
10161,2444000,267.5611
10170,2446000,289.6609
10180,2448000,288.9221
10191,2450000,283.7965
10201,2452000,291.2325
10208,2454000,264.2985
10216,2456000,257.1908
10224,2458000,272.3696
10232,2460000,238.311
10243,2462000,255.7365
10255,2464000,258.0282
10261,2466000,269.491
10272,2468000,230.268
10285,2470000,230.1515
10294,2472000,279.042
10304,2474000,263.7875
10315,2476000,268.2065
10325,2478000,281.8675
10336,2480000,281.1549
10346,2482000,210.5199
10350,2484000,239.2191
10361,2486000,262.8208
10372,2488000,292.4795
10374,2490000,108.2606
10376,2492000,127.9716
10378,2494000,120.908
10380,2496000,128.1488
10382,2498000,101.1474
10384,2500000,158.0223
10386,2502000,119.125
10389,2504000,186.1668
10391,2506000,211.0262
10397,2508000,124.6335
10402,2510000,250.5379
10407,2512000,145.4336
10416,2514000,179.5923
10421,2516000,285.851
10428,2518000,205.3758
10437,2520000,234.394
10447,2522000,257.1558
10458,2524000,194.7776
10466,2526000,213.3301
10477,2528000,210.7697
10485,2530000,250.0411
10494,2532000,265.6279
10504,2534000,286.6357
10515,2536000,256.6381
10521,2538000,294.9323
10527,2540000,256.013
10533,2542000,264.7525
10544,2544000,246.3253
10554,2546000,193.3526
10565,2548000,289.3395
10576,2550000,263.2718
10587,2552000,206.3314
10598,2554000,276.1341
10608,2556000,216.816
10619,2558000,283.9008
10629,2560000,231.294
10635,2562000,258.2701
10646,2564000,286.2392
10657,2566000,276.5846
10663,2568000,255.3584
10672,2570000,293.8946
10683,2572000,279.6852
10693,2574000,293.8434
10704,2576000,277.1893
10710,2578000,270.7116
10718,2580000,280.0492
10729,2582000,269.1339
10736,2584000,232.8162
10746,2586000,289.223
10756,2588000,293.9701
10767,2590000,255.239
10778,2592000,267.6718
10784,2594000,185.6719
10795,2596000,264.1277
10806,2598000,262.4484
10812,2600000,259.0995
10822,2602000,286.1829
10833,2604000,247.4497
10844,2606000,284.8171
10854,2608000,264.8392
10865,2610000,243.8863
10878,2612000,228.4369
10889,2614000,260.15
10896,2616000,225.4
10907,2618000,233.2491
10916,2620000,245.7383
10927,2622000,259.1169
10937,2624000,290.7886
10943,2626000,257.8576
10954,2628000,280.1558
10964,2630000,274.6408
10971,2632000,261.7019
10980,2634000,276.5153
10989,2636000,283.5414
11000,2638000,284.5097
11011,2640000,238.5983
11021,2642000,289.4218
11032,2644000,246.6093
11043,2646000,263.7122
11054,2648000,286.7337
11065,2650000,278.8633
11075,2652000,284.8779
11086,2654000,284.4638
11093,2656000,226.964
11104,2658000,274.103
11112,2660000,246.7357
11121,2662000,255.8368
11128,2664000,247.5639
11138,2666000,243.0704
11144,2668000,259.5905
11154,2670000,280.9423
11164,2672000,234.4579
11173,2674000,279.5171
11180,2676000,222.8943
11191,2678000,267.3397
11203,2680000,240.4117
11212,2682000,281.4037
11221,2684000,217.8946
11232,2686000,281.2369
11239,2688000,284.0333
11245,2690000,246.9412
11255,2692000,289.2753
11261,2694000,279.0521
11272,2696000,269.5205
11283,2698000,282.2259
11293,2700000,282.4784
11304,2702000,259.9325
11314,2704000,285.566
11322,2706000,275.2925
11333,2708000,243.7748
11342,2710000,253.4183
11349,2712000,217.0645
11357,2714000,271.2297
11366,2716000,272.5151
11373,2718000,258.256
11383,2720000,224.75
11390,2722000,256.8962
11397,2724000,275.1749
11406,2726000,253.7266
11415,2728000,270.6317
11420,2730000,205.1132
11429,2732000,229.8735
11436,2734000,229.9051
11446,2736000,284.6124
11456,2738000,237.4388
11464,2740000,186.8619
11473,2742000,187.4623
11481,2744000,234.8409
11490,2746000,205.2874
11497,2748000,277.0088
11504,2750000,209.5707
11511,2752000,131.4413
11516,2754000,201.7356
11521,2756000,256.3298
11532,2758000,284.2111
11543,2760000,256.2296
11553,2762000,234.7255
11561,2764000,173.9656
11571,2766000,276.4957
11581,2768000,287.2004
11592,2770000,258.5707
11599,2772000,276.8759
11606,2774000,248.7688
11617,2776000,262.7694
11626,2778000,258.0749
11631,2780000,252.7229
11640,2782000,273.4551
11647,2784000,271.7092
11657,2786000,269.6297
11665,2788000,223.3191
11673,2790000,284.6697
11683,2792000,282.7767
11690,2794000,272.9639
11700,2796000,283.3717
11712,2798000,284.8199
11722,2800000,285.3212
11732,2802000,279.6721
11746,2804000,148.6538
11754,2806000,215.6566
11762,2808000,173.5987
11767,2810000,177.7545
11775,2812000,287.8231
11783,2814000,267.5175
11794,2816000,290.463
11804,2818000,288.5967
11815,2820000,266.7959
11828,2822000,243.1481
11837,2824000,295.2229
11847,2826000,293.9437
11858,2828000,257.1355
11869,2830000,266.477
11877,2832000,268.6083
11887,2834000,291.5842
11893,2836000,269.3549
11905,2838000,274.9781
11915,2840000,282.5346
11918,2842000,191.0787
11923,2844000,241.9236
11933,2846000,256.7005
11943,2848000,277.5064
11953,2850000,216.8018
11963,2852000,293.4208
11973,2854000,278.6533
11983,2856000,286.0398
11993,2858000,229.0268
12000,2860000,254.0349
12010,2862000,239.2909
12020,2864000,253.9814
12027,2866000,222.309
12034,2868000,287.1051
12043,2870000,226.5247
12054,2872000,283.8728
12063,2874000,172.8239
12074,2876000,274.5498
12085,2878000,257.7409
12095,2880000,278.8684
12100,2882000,137.3303
12106,2884000,250.9017
12116,2886000,262.6855
12127,2888000,282.9042
12131,2890000,244.7037
12137,2892000,225.9858
12148,2894000,265.8154
12158,2896000,250.339
12164,2898000,247.9468
12170,2900000,226.7291
12181,2902000,256.4994
12191,2904000,291.2942
12196,2906000,237.116
12202,2908000,269.0506
12211,2910000,270.9552
12218,2912000,244.2
12228,2914000,258.5045
12234,2916000,235.059
12244,2918000,274.852
12252,2920000,247.2307
12262,2922000,253.4119
12273,2924000,283.9796
12277,2926000,259.6919
12282,2928000,268.2692
12287,2930000,200.5089
12294,2932000,247.6692
12303,2934000,246.478
12309,2936000,245.8722
12315,2938000,277.6543
12322,2940000,252.0895
12330,2942000,281.944
12338,2944000,270.9203
12348,2946000,270.9809
12353,2948000,271.0932
12359,2950000,279.7685
12367,2952000,254.0198
12374,2954000,267.689
12384,2956000,276.5509
12393,2958000,283.0616
12402,2960000,247.1125
12410,2962000,274.9995
12416,2964000,262.4558
12423,2966000,210.6219
12431,2968000,280.5419
12441,2970000,276.8761
12448,2972000,209.9955
12450,2974000,74.3618
12459,2976000,276.2036
12465,2978000,226.8719
12476,2980000,283.3386
12487,2982000,277.401
12493,2984000,257.795
12495,2986000,176.987
12500,2988000,204.5464
12509,2990000,285.3392
12520,2992000,283.1248
12530,2994000,253.0881
12535,2996000,244.7934
12542,2998000,263.1127
12548,3000000,262.9833
